station_id,date,pm25
STATION_00,2023-08-20,123.10517371316354
STATION_00,2023-08-21,109.9529847786735
STATION_00,2023-08-22,69.98915614206027
STATION_00,2023-08-23,103.49010424950094
STATION_00,2023-08-24,80.73432015691199
STATION_00,2023-08-25,105.6758672625624
STATION_00,2023-08-26,133.10653372605233
STATION_00,2023-08-27,179.3008408072676
STATION_00,2023-08-28,38.10922505865755
STATION_00,2023-08-29,206.6516687328133
STATION_00,2023-08-30,5.0
STATION_00,2023-08-31,92.41074524822083
STATION_00,2023-09-01,129.41586032422882
STATION_00,2023-09-02,114.04959338675164
STATION_00,2023-09-03,68.86502400897031
STATION_00,2023-09-04,89.59388748213624
STATION_00,2023-09-05,75.34995326705837
STATION_00,2023-09-06,70.53176215278943
STATION_00,2023-09-07,142.48010485105124
STATION_00,2023-09-08,117.85077429825236
STATION_00,2023-09-09,65.35452023696729
STATION_00,2023-09-10,144.97999377166252
STATION_00,2023-09-11,115.36497604383048
STATION_00,2023-09-12,140.64310594194802
STATION_00,2023-09-13,131.4814420961806
STATION_00,2023-09-14,58.550249453896384
STATION_00,2023-09-15,71.99094799015153
STATION_00,2023-09-16,137.3646802561631
STATION_00,2023-09-17,130.51851327167324
STATION_00,2023-09-18,98.9549203017926
STATION_00,2023-09-19,105.8663691654391
STATION_00,2023-09-20,163.88324478942124
STATION_00,2023-09-21,70.4214305582085
STATION_00,2023-09-22,127.35486905850188
STATION_00,2023-09-23,89.8903673783053
STATION_00,2023-09-24,89.11593983863898
STATION_00,2023-09-25,154.9388425993595
STATION_00,2023-09-26,141.27081744940148
STATION_00,2023-09-27,140.67548180003192
STATION_00,2023-09-28,165.27394035771647
STATION_00,2023-09-29,101.05019208163796
STATION_00,2023-09-30,134.0976485647482
STATION_00,2023-10-01,84.4866621703272
STATION_00,2023-10-02,116.20831762442212
STATION_00,2023-10-03,93.49284728161577
STATION_00,2023-10-04,104.84979824963592
STATION_00,2023-10-05,129.75785127184568
STATION_00,2023-10-06,59.08896583832637
STATION_00,2023-10-07,204.619363784273
STATION_00,2023-10-08,49.6991309250149
STATION_00,2023-10-09,39.29056936061339
STATION_00,2023-10-10,157.9055436750034
STATION_00,2023-10-11,139.5831346981468
STATION_00,2023-10-12,131.20599085260775
STATION_00,2023-10-13,131.417275463214
STATION_00,2023-10-14,99.38766135765428
STATION_00,2023-10-15,55.13728142570842
STATION_00,2023-10-16,103.79022790968632
STATION_00,2023-10-17,66.14191442439441
STATION_00,2023-10-18,148.75598667088755
STATION_00,2023-10-19,92.64713092489306
STATION_00,2023-10-20,58.72514016037442
STATION_00,2023-10-21,83.93070791735033
STATION_00,2023-10-22,120.6465727137812
STATION_00,2023-10-23,71.81377235980126
STATION_00,2023-10-24,58.88898022167843
STATION_00,2023-10-25,112.18436057459562
STATION_00,2023-10-26,112.24832855543612
STATION_00,2023-10-27,74.65284123144352
STATION_00,2023-10-28,76.44808471908387
STATION_00,2023-10-29,111.6024968678818
STATION_00,2023-10-30,27.59578292513379
STATION_00,2023-10-31,29.62681128117224
STATION_00,2023-11-01,64.0777889373782
STATION_00,2023-11-02,89.32764241440763
STATION_00,2023-11-03,115.54537827990023
STATION_00,2023-11-04,173.76781084747762
STATION_00,2023-11-05,142.88298116010097
STATION_00,2023-11-06,92.00307350182864
STATION_00,2023-11-07,99.04918960486556
STATION_00,2023-11-08,49.87353176810956
STATION_00,2023-11-09,99.0743432003805
STATION_00,2023-11-10,85.56706805399308
STATION_00,2023-11-11,116.13592801690449
STATION_00,2023-11-12,58.638452822383854
STATION_00,2023-11-13,125.9673257120586
STATION_00,2023-11-14,176.6369456501289
STATION_00,2023-11-15,94.56199257715711
STATION_00,2023-11-16,120.08558610494708
STATION_00,2023-11-17,134.5071995855556
STATION_00,2023-11-18,79.93897640570819
STATION_00,2023-11-19,111.20462409052084
STATION_00,2023-11-20,100.62962003908974
STATION_00,2023-11-21,104.8838049274416
STATION_00,2023-11-22,61.34951080722668
STATION_00,2023-11-23,101.22550871294712
STATION_00,2023-11-24,124.89991456227249
STATION_00,2023-11-25,172.5571803897521
STATION_00,2023-11-26,147.96354130426033
STATION_00,2023-11-27,207.65912287557785
STATION_00,2023-11-28,61.63262185559753
STATION_00,2023-11-29,143.61603183603393
STATION_00,2023-11-30,109.1671002869176
STATION_00,2023-12-01,209.4901466608836
STATION_00,2023-12-02,59.585085732242426
STATION_00,2023-12-03,58.0139078909612
STATION_00,2023-12-04,70.03036772779889
STATION_00,2023-12-05,5.0
STATION_00,2023-12-06,73.71224891596195
STATION_00,2023-12-07,62.0433669223151
STATION_00,2023-12-08,107.51968932381038
STATION_00,2023-12-09,117.08779878885797
STATION_00,2023-12-10,193.80854196079432
STATION_00,2023-12-11,147.5211919093025
STATION_00,2023-12-12,71.15481721687985
STATION_00,2023-12-13,55.0792664325821
STATION_00,2023-12-14,124.59595857532528
STATION_00,2023-12-15,33.988339648967894
STATION_00,2023-12-16,191.57293829271768
STATION_00,2023-12-17,158.97200603606436
STATION_00,2023-12-18,76.54121739476476
STATION_00,2023-12-19,14.343273545456128
STATION_00,2023-12-20,167.69361870827066
STATION_00,2023-12-21,94.27300773736911
STATION_00,2023-12-22,161.8908155986731
STATION_00,2023-12-23,20.278617060281647
STATION_00,2023-12-24,70.03124885231136
STATION_00,2023-12-25,100.26218498590916
STATION_00,2023-12-26,102.3490296882371
STATION_00,2023-12-27,77.49672642603781
STATION_00,2023-12-28,131.14249661737497
STATION_00,2023-12-29,46.61897853087028
STATION_00,2023-12-30,92.88102574893531
STATION_00,2023-12-31,106.01478158559496
STATION_00,2024-01-01,125.72194170293744
STATION_00,2024-01-02,135.5807439044445
STATION_00,2024-01-03,43.76789540810654
STATION_00,2024-01-04,23.294291463218883
STATION_00,2024-01-05,163.88384109492546
STATION_00,2024-01-06,116.6157005989796
STATION_00,2024-01-07,62.57567317217232
STATION_00,2024-01-08,177.55759877612616
STATION_00,2024-01-09,105.78373171464294
STATION_00,2024-01-10,158.96485920319134
STATION_00,2024-01-11,103.37592407050543
STATION_00,2024-01-12,203.0373962440993
STATION_00,2024-01-13,187.7670421221602
STATION_00,2024-01-14,87.55179257604632
STATION_00,2024-01-15,148.57854754771776
STATION_00,2024-01-16,132.2687974792574
STATION_00,2024-01-17,168.43157787661744
STATION_00,2024-01-18,51.75382697099478
STATION_00,2024-01-19,134.30257299992195
STATION_00,2024-01-20,152.92122434247938
STATION_00,2024-01-21,12.063025678844284
STATION_00,2024-01-22,40.83707436671125
STATION_00,2024-01-23,5.0
STATION_00,2024-01-24,86.52965827777211
STATION_00,2024-01-25,135.8771127897981
STATION_00,2024-01-26,175.1178526048014
STATION_00,2024-01-27,103.70473902098875
STATION_00,2024-01-28,181.4307772785646
STATION_00,2024-01-29,30.994927089255427
STATION_00,2024-01-30,14.830878032242268
STATION_00,2024-01-31,97.22261505516906
STATION_00,2024-02-01,119.20327244696536
STATION_00,2024-02-02,98.36526259529536
STATION_00,2024-02-03,5.0
STATION_00,2024-02-04,95.54399802436058
STATION_00,2024-02-05,34.776524974757336
STATION_00,2024-02-06,133.48362744150194
STATION_00,2024-02-07,118.3299123048424
STATION_00,2024-02-08,53.00601068363224
STATION_00,2024-02-09,74.30665413316532
STATION_00,2024-02-10,47.03932390555242
STATION_00,2024-02-11,96.8660451363414
STATION_00,2024-02-12,147.75711602506192
STATION_00,2024-02-13,50.71369768322281
STATION_00,2024-02-14,125.20232577589222
STATION_00,2024-02-15,73.48711908137795
STATION_00,2024-02-16,60.35635838688279
STATION_00,2024-02-17,94.6484820022721
STATION_00,2024-02-18,48.237883879031294
STATION_00,2024-02-19,72.3175347326409
STATION_00,2024-02-20,40.10610537055758
STATION_00,2024-02-21,198.23625664581948
STATION_00,2024-02-22,101.76317759858642
STATION_00,2024-02-23,65.01372460037072
STATION_00,2024-02-24,110.6989955367111
STATION_00,2024-02-25,94.3835975154585
STATION_00,2024-02-26,88.95152002333884
STATION_00,2024-02-27,130.70833500217125
STATION_00,2024-02-28,137.87538550236525
STATION_00,2024-02-29,73.47494261947362
STATION_00,2024-03-01,71.209087967766
STATION_00,2024-03-02,86.2474151424178
STATION_00,2024-03-03,5.0
STATION_00,2024-03-04,24.24044689007239
STATION_00,2024-03-05,168.34371337222623
STATION_00,2024-03-06,182.24838567506416
STATION_00,2024-03-07,87.54819802218108
STATION_00,2024-03-08,128.8278481527883
STATION_00,2024-03-09,115.5625077271768
STATION_00,2024-03-10,253.94404042276187
STATION_00,2024-03-11,155.97874557172884
STATION_00,2024-03-12,93.60412042596168
STATION_00,2024-03-13,52.22297796997872
STATION_00,2024-03-14,19.67768398712137
STATION_00,2024-03-15,110.17318179336117
STATION_00,2024-03-16,62.18246273578483
STATION_00,2024-03-17,28.88731452011629
STATION_00,2024-03-18,67.67135578787367
STATION_00,2024-03-19,45.92259981928025
STATION_00,2024-03-20,184.35708175362825
STATION_00,2024-03-21,144.08198784747253
STATION_00,2024-03-22,99.60136793416912
STATION_00,2024-03-23,173.99720694450127
STATION_00,2024-03-24,103.86841538238092
STATION_00,2024-03-25,56.93578993358682
STATION_00,2024-03-26,176.15620386348286
STATION_00,2024-03-27,126.94550218423294
STATION_00,2024-03-28,48.13769228367718
STATION_00,2024-03-29,90.4830660958196
STATION_00,2024-03-30,56.21908733076214
STATION_00,2024-03-31,30.860013451783203
STATION_00,2024-04-01,146.30887737658207
STATION_00,2024-04-02,195.4708320235065
STATION_00,2024-04-03,30.07162130904294
STATION_00,2024-04-04,128.14846183452855
STATION_00,2024-04-05,67.46787154390864
STATION_00,2024-04-06,75.6437308117652
STATION_00,2024-04-07,70.38030378805654
STATION_00,2024-04-08,56.8004615160092
STATION_00,2024-04-09,102.42608139724136
STATION_00,2024-04-10,58.45249417944811
STATION_00,2024-04-11,113.52284128899194
STATION_00,2024-04-12,97.48809452754315
STATION_00,2024-04-13,88.05259765667951
STATION_00,2024-04-14,54.621816897920105
STATION_00,2024-04-15,71.16143347158336
STATION_00,2024-04-16,137.7695612912878
STATION_00,2024-04-17,125.04585938121905
STATION_00,2024-04-18,51.12223776007245
STATION_00,2024-04-19,104.9666152714613
STATION_00,2024-04-20,137.56935616858945
STATION_00,2024-04-21,16.529735943931414
STATION_00,2024-04-22,127.16800961899676
STATION_00,2024-04-23,66.86881205270767
STATION_00,2024-04-24,128.52993342965797
STATION_00,2024-04-25,61.83704217287416
STATION_00,2024-04-26,9.75589496677405
STATION_00,2024-04-27,18.622878105841863
STATION_00,2024-04-28,102.4042473330691
STATION_00,2024-04-29,112.9861250860741
STATION_00,2024-04-30,54.78416874477957
STATION_00,2024-05-01,131.9296229388687
STATION_00,2024-05-02,16.923996886552004
STATION_00,2024-05-03,96.69601006763418
STATION_00,2024-05-04,39.44919001187717
STATION_00,2024-05-05,67.40819460989204
STATION_00,2024-05-06,102.3699335658207
STATION_00,2024-05-07,56.97933173580238
STATION_00,2024-05-08,80.77222278850873
STATION_00,2024-05-09,150.31464046072202
STATION_00,2024-05-10,71.15540652384256
STATION_00,2024-05-11,141.7846056032571
STATION_00,2024-05-12,43.51465726711909
STATION_00,2024-05-13,126.49020889576414
STATION_00,2024-05-14,172.07843103289505
STATION_00,2024-05-15,5.0
STATION_00,2024-05-16,60.15523722647616
STATION_00,2024-05-17,128.853606359027
STATION_00,2024-05-18,89.84773069785037
STATION_00,2024-05-19,118.55729366856544
STATION_00,2024-05-20,69.80074066420897
STATION_00,2024-05-21,104.329489373645
STATION_00,2024-05-22,92.21613823039604
STATION_00,2024-05-23,158.38910308299037
STATION_00,2024-05-24,112.72104216506064
STATION_00,2024-05-25,116.8801331037601
STATION_00,2024-05-26,79.40615169387664
STATION_00,2024-05-27,75.61968879637533
STATION_00,2024-05-28,78.37209060901895
STATION_00,2024-05-29,119.72260711891484
STATION_00,2024-05-30,78.95077595898685
STATION_00,2024-05-31,114.48874284482064
STATION_00,2024-06-01,203.770039932272
STATION_00,2024-06-02,143.5562351715846
STATION_00,2024-06-03,83.69882339160795
STATION_00,2024-06-04,160.06069610819725
STATION_00,2024-06-05,79.59623134892243
STATION_00,2024-06-06,5.0
STATION_00,2024-06-07,49.5956844541298
STATION_00,2024-06-08,6.46040394870721
STATION_00,2024-06-09,82.42432579793457
STATION_00,2024-06-10,100.9209189594776
STATION_00,2024-06-11,183.8218656137641
STATION_00,2024-06-12,116.34636868820812
STATION_00,2024-06-13,89.04497355955678
STATION_00,2024-06-14,141.47027905917446
STATION_00,2024-06-15,5.0
STATION_00,2024-06-16,111.7807279054283
STATION_00,2024-06-17,138.54325969434834
STATION_00,2024-06-18,26.07068771100792
STATION_00,2024-06-19,157.18770216034645
STATION_00,2024-06-20,116.92482037472072
STATION_00,2024-06-21,79.23560430495994
STATION_00,2024-06-22,131.63909330531425
STATION_00,2024-06-23,213.5346428902198
STATION_00,2024-06-24,109.09331275292476
STATION_00,2024-06-25,112.4110293150168
STATION_00,2024-06-26,77.0319550229878
STATION_00,2024-06-27,57.50778152676041
STATION_00,2024-06-28,141.51679082721228
STATION_00,2024-06-29,57.19580870455664
STATION_00,2024-06-30,103.57831186096962
STATION_00,2024-07-01,76.11712766174416
STATION_00,2024-07-02,123.9489912873196
STATION_00,2024-07-03,116.68310526434742
STATION_00,2024-07-04,151.87699721289496
STATION_00,2024-07-05,74.49918005726265
STATION_00,2024-07-06,86.50625323533144
STATION_00,2024-07-07,51.06181421088464
STATION_00,2024-07-08,77.78533699619442
STATION_00,2024-07-09,118.8650246522426
STATION_00,2024-07-10,137.8494308322676
STATION_00,2024-07-11,53.89173379111873
STATION_00,2024-07-12,143.480296005283
STATION_00,2024-07-13,167.78189294024753
STATION_00,2024-07-14,120.67174516118504
STATION_00,2024-07-15,193.8397906279033
STATION_00,2024-07-16,61.31054004482135
STATION_00,2024-07-17,37.76726483442915
STATION_00,2024-07-18,11.063987554786069
STATION_00,2024-07-19,174.80221557445915
STATION_00,2024-07-20,132.71828281770289
STATION_00,2024-07-21,97.22076645447724
STATION_00,2024-07-22,113.998431315991
STATION_00,2024-07-23,43.72554763508118
STATION_00,2024-07-24,222.28759898084127
STATION_00,2024-07-25,106.46105909876138
STATION_00,2024-07-26,105.46973973024464
STATION_00,2024-07-27,136.2883311949346
STATION_00,2024-07-28,124.05046158683568
STATION_00,2024-07-29,111.19420121395656
STATION_00,2024-07-30,60.47627722773441
STATION_00,2024-07-31,123.57341785679978
STATION_00,2024-08-01,194.1012248237517
STATION_00,2024-08-02,167.2710023077489
STATION_00,2024-08-03,179.65933133196984
STATION_00,2024-08-04,74.43921617844074
STATION_00,2024-08-05,50.51975898707096
STATION_00,2024-08-06,93.7106539950176
STATION_00,2024-08-07,102.78624561443472
STATION_00,2024-08-08,154.70957592354742
STATION_00,2024-08-09,15.376768514259028
STATION_00,2024-08-10,176.47751597303068
STATION_00,2024-08-11,92.09960507105052
STATION_00,2024-08-12,78.655946502629
STATION_00,2024-08-13,49.394781236991626
STATION_00,2024-08-14,17.257166406711534
STATION_00,2024-08-15,141.15852919809572
STATION_00,2024-08-16,103.6658983594202
STATION_00,2024-08-17,35.501955012947306
STATION_00,2024-08-18,35.2460613968192
STATION_00,2024-08-19,83.2107650354936
STATION_00,2024-08-20,183.45107626446963
STATION_00,2024-08-21,87.02043243181976
STATION_00,2024-08-22,24.84285234409469
STATION_00,2024-08-23,87.71284679570279
STATION_00,2024-08-24,86.36382151261648
STATION_00,2024-08-25,5.0
STATION_00,2024-08-26,97.2852566741094
STATION_00,2024-08-27,88.4532734895661
STATION_00,2024-08-28,134.8103182406709
STATION_00,2024-08-29,192.44780474726724
STATION_00,2024-08-30,156.32825147738788
STATION_00,2024-08-31,86.55556547225848
STATION_00,2024-09-01,44.67370456291648
STATION_00,2024-09-02,228.66799016249303
STATION_00,2024-09-03,102.9609217007244
STATION_00,2024-09-04,100.69646459564731
STATION_00,2024-09-05,98.79374564449984
STATION_00,2024-09-06,109.90423803839276
STATION_00,2024-09-07,92.78197940380288
STATION_00,2024-09-08,71.31689965598818
STATION_00,2024-09-09,72.6570529379804
STATION_00,2024-09-10,98.36233648920008
STATION_00,2024-09-11,72.82876144331175
STATION_00,2024-09-12,64.35771086614179
STATION_00,2024-09-13,105.32151138459484
STATION_00,2024-09-14,87.25113912895723
STATION_00,2024-09-15,175.1996494291344
STATION_00,2024-09-16,5.0
STATION_00,2024-09-17,154.57534259612308
STATION_00,2024-09-18,162.30425962488147
STATION_00,2024-09-19,5.0
STATION_00,2024-09-20,82.86562029598257
STATION_00,2024-09-21,81.42795670021043
STATION_00,2024-09-22,29.624415264108933
STATION_00,2024-09-23,61.10916562045624
STATION_00,2024-09-24,44.47120772670856
STATION_00,2024-09-25,187.6135221711812
STATION_00,2024-09-26,146.78391965737305
STATION_00,2024-09-27,163.57775474970794
STATION_00,2024-09-28,136.08360320216175
STATION_00,2024-09-29,43.54741143913854
STATION_00,2024-09-30,73.77398668601131
STATION_00,2024-10-01,124.46872806139592
STATION_00,2024-10-02,38.89360955540273
STATION_00,2024-10-03,135.6499215086194
STATION_00,2024-10-04,87.98373009209325
STATION_00,2024-10-05,81.25895962252012
STATION_00,2024-10-06,135.54799841017456
STATION_00,2024-10-07,122.213165574302
STATION_00,2024-10-08,81.951691709046
STATION_00,2024-10-09,157.9664901682124
STATION_00,2024-10-10,45.94683362000514
STATION_00,2024-10-11,130.7967803472132
STATION_00,2024-10-12,129.6550628984192
STATION_00,2024-10-13,84.52267803430048
STATION_00,2024-10-14,116.3066511121059
STATION_00,2024-10-15,37.44432118073485
STATION_00,2024-10-16,146.20135096034505
STATION_00,2024-10-17,90.75489317785056
STATION_00,2024-10-18,73.86384897404803
STATION_00,2024-10-19,152.45046129184448
STATION_00,2024-10-20,64.78281547286204
STATION_00,2024-10-21,29.576935181822023
STATION_00,2024-10-22,22.168541323804817
STATION_00,2024-10-23,130.30049756728198
STATION_00,2024-10-24,35.97853237518585
STATION_00,2024-10-25,187.73970909921823
STATION_00,2024-10-26,5.0
STATION_00,2024-10-27,184.8228184145019
STATION_00,2024-10-28,110.55087336013092
STATION_00,2024-10-29,95.16434440648038
STATION_00,2024-10-30,72.75404565955252
